schema,mode,step,t_after,t_after_hex,h,h_hex,status_code,endpoint_x_lo,endpoint_x_hi,endpoint_x_lo_hex,endpoint_x_hi_hex,endpoint_y_lo,endpoint_y_hi,endpoint_y_lo_hex,endpoint_y_hi_hex,segment_x_lo,segment_x_hi,segment_x_lo_hex,segment_x_hi_hex,segment_y_lo,segment_y_hi,segment_y_lo_hex,segment_y_hi_hex,prefix_x_lo,prefix_x_hi,prefix_x_lo_hex,prefix_x_hi_hex,prefix_y_lo,prefix_y_hi,prefix_y_lo_hex,prefix_y_hi_hex,tmvpre_term_count,tmv_term_count,tmvpre_component_count,tmv_component_count,tmvpre_remainder_x_lo,tmvpre_remainder_x_hi,tmvpre_remainder_x_lo_hex,tmvpre_remainder_x_hi_hex,tmvpre_remainder_y_lo,tmvpre_remainder_y_hi,tmvpre_remainder_y_lo_hex,tmvpre_remainder_y_hi_hex,domain_time_lo,domain_time_hi,domain_time_lo_hex,domain_time_hi_hex,queue_J_post_return,queue_Phi_L_post_return,queue_scalars,queue_max_size
flowstar_vdp_stock_reach_v1,stepwise,303,3.0300000000000002,0x1.83d70a3d70a3ep+1,0.01,0x1.47ae147ae147bp-7,2,-0.58133811663987778,-0.4399814669617198,-0x1.29a5264dc5e47p-1,-0x1.c28a806dc9696p-2,-2.632700420558896,-2.53331347873333,-0x1.50fc53cf3ba2cp+1,-0x1.44439db6d67b8p+1,-0.58133950454600691,-0.4141156096512128,-0x1.29a554dfcbbf3p-1,-0x1.a80dec20dc38fp-2,-2.6331190271810243,-2.5190456280467459,-0x1.510a0b561be2p+1,-0x1.4270164ecbd8dp+1,-0.58133950454600691,2.0616309700712008,-0x1.29a554dfcbbf3p-1,0x1.07e3860c70333p+1,-2.6331190271810243,2.4610649331786534,-0x1.510a0b561be2p+1,0x1.3b042cfcaad8dp+1,33,14,3,3,-1.0456103490960902e-08,6.8136840303085073e-09,-0x1.6744dbe48fd07p-27,0x1.d43b98dc2390ep-28,-1.0455488860764433e-06,6.81306607428913e-07,-0x1.18a99285bb441p-20,0x1.6dc6112eaf0ecp-21,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,3,3,3,100
flowstar_vdp_stock_reach_v1,stepwise,304,3.04,0x1.851eb851eb852p+1,0.01,0x1.47ae147ae147bp-7,2,-0.60767170078308352,-0.46545327481748233,-0x1.3720bec322d65p-1,-0x1.dc9fc884a0f5ap-2,-2.6443564115879172,-2.5486823716668998,-0x1.527a45595e777p+1,-0x1.463b395519bc1p+1,-0.60767317771634022,-0.43945315551405428,-0x1.3720f051e56a6p-1,-0x1.c200020c3a3aep-2,-2.6448017427308321,-2.5352606105249946,-0x1.5288dd0eb763bp+1,-0x1.44836b70855b3p+1,-0.60767317771634022,2.0616309700712008,-0x1.3720f051e56a6p-1,0x1.07e3860c70333p+1,-2.6448017427308321,2.4610649331786534,-0x1.5288dd0eb763bp+1,0x1.3b042cfcaad8dp+1,33,15,3,3,-1.1116970029989694e-08,7.1974540997521509e-09,-0x1.7df9e70ad28d8p-27,0x1.ee9af39a06646p-28,-1.111633127862496e-06,7.1968119275209128e-07,-0x1.2a66d8cc6a0b6p-20,0x1.82603adf01fb9p-21,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,4,4,3,100
flowstar_vdp_stock_reach_v1,stepwise,305,3.0500000000000003,0x1.8666666666667p+1,0.01,0x1.47ae147ae147bp-7,2,-0.63411305727929634,-0.491070095884661,-0x1.44aa7775f659ap-1,-0x1.f6db1447790a4p-2,-2.6549835941860058,-2.5632996106813772,-0x1.53d6809e3903ep+1,-0x1.481a339edcef2p+1,-0.63411462396277252,-0.46494471037431995,-0x1.44aaac07abbf9p-1,-0x1.dc1a77560609ap-2,-2.6554558581171834,-2.5507774681548603,-0x1.53e5fa414adeap+1,-0x1.467fe0468ca5bp+1,-0.63411462396277252,2.0616309700712008,-0x1.44aaac07abbf9p-1,0x1.07e3860c70333p+1,-2.6554558581171834,2.4610649331786534,-0x1.53e5fa414adeap+1,0x1.3b042cfcaad8dp+1,33,15,3,3,-1.1785604126711882e-08,7.5844094765376623e-09,-0x1.94f3452d3c12fp-27,0x1.04992bd89f42fp-27,-1.1784942490453929e-06,7.5837443980830378e-07,-0x1.3c598214dbee4p-20,0x1.972630790e542p-21,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,5,5,3,100
flowstar_vdp_stock_reach_v1,stepwise,306,3.0600000000000001,0x1.87ae147ae147bp+1,0.01,0x1.47ae147ae147bp-7,2,-0.66065151362165464,-0.51683291825585631,-0x1.5240ea4a1da5cp-1,-0x1.089e5302cf6f1p-1,-2.6645267287475747,-2.5771128654964865,-0x1.550f363ba4f4p+1,-0x1.49ded599b441cp+1,-0.66065317043917937,-0.49059180161454824,-0x1.524121e211ea2p-1,-0x1.f65db27e7b16fp-2,-2.665026031265203,-2.5655442539671109,-0x1.551f92afa2e88p+1,-0x1.4863c10d9d5efp+1,-0.66065317043917937,2.0616309700712008,-0x1.524121e211ea2p-1,0x1.07e3860c70333p+1,-2.665026031265203,2.4610649331786534,-0x1.551f92afa2e88p+1,0x1.3b042cfcaad8dp+1,33,15,3,3,-1.2470865653148227e-08,7.9859980863382244e-09,-0x1.ac7ee4f449ebap-27,0x1.12659500be861p-27,-1.2470182647690795e-06,7.9853117097415518e-07,-0x1.4ebe715089c96p-20,0x1.acb549d815fb1p-21,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,6,6,3,100
flowstar_vdp_stock_reach_v1,stepwise,307,3.0700000000000003,0x1.88f5c28f5c29p+1,0.01,0x1.47ae147ae147bp-7,2,-0.68727580953703638,-0.54273358442818898,-0x1.5fe29d6a96452p-1,-0x1.15e12d271eaebp-1,-2.6729238324718185,-2.5900765171661049,-0x1.56225e3e952d4p+1,-0x1.4b87a097aed93p+1,-0.6872775565055621,-0.51638681279165499,-0x1.5fe2d808eeaf5p-1,-0x1.0863da320d39fp-1,-2.6734501755061486,-2.57951551775307,-0x1.56339d87a4663p+1,-0x1.4a2d908223109p+1,-0.6872775565055621,2.0616309700712008,-0x1.5fe2d808eeaf5p-1,0x1.07e3860c70333p+1,-2.6734501755061486,2.4610649331786534,-0x1.56339d87a4663p+1,0x1.3b042cfcaad8dp+1,33,15,3,3,-1.3144349012059584e-08,8.3757935356091149e-09,-0x1.c3a2eaa807d75p-27,0x1.1fca4252ace5dp-27,-1.3143646383314727e-06,8.3750877182196646e-07,-0x1.60d2733f6b27ep-20,0x1.c1a2544164d4p-21,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,7,7,3,100
flowstar_vdp_stock_reach_v1,stepwise,308,3.0800000000000001,0x1.8a3d70a3d70a4p+1,0.01,0x1.47ae147ae147bp-7,2,-0.71397416910418143,-0.56876337638240337,-0x1.6d8e05b4fb82ep-1,-0x1.2334f409732e2p-1,-2.6801192093638897,-2.602138711616913,-0x1.570e2570ccb55p+1,-0x1.4d12e19d066d8p+1,-0.71397600584702348,-0.54232156647409502,-0x1.6d8e43567bbc4p-1,-0x1.15ab2c1fd7eccp-1,-2.6806724727210107,-2.5926393602815381,-0x1.5720468ccfe59p+1,-0x1.4bdb9b475da4p+1,-0.71397600584702348,2.0616309700712008,-0x1.6d8e43567bbc4p-1,0x1.07e3860c70333p+1,-2.6806724727210107,2.4610649331786534,-0x1.5720468ccfe59p+1,0x1.3b042cfcaad8dp+1,33,16,3,3,-1.3798102168453161e-08,8.7480029298078795e-09,-0x1.da1963e462d17p-27,0x1.2c943f5e11d18p-27,-1.3797381931811992e-06,8.7472798181802464e-07,-0x1.725ee2fcae003p-20,0x1.d59db2c9eeb2p-21,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,8,8,3,100
flowstar_vdp_stock_reach_v1,stepwise,309,3.0899999999999999,0x1.8b851eb851eb8p+1,0.01,0x1.47ae147ae147bp-7,2,-0.74073436849456886,-0.59491295070193584,-0x1.7b4188ff6a2e8p-1,-0x1.30986e26769e1p-1,-2.6860625833425269,-2.6132427016499182,-0x1.57d0e6133b932p+1,-0x1.4e7ebca20c6d4p+1,-0.74073629421589016,-0.56838725696003467,-0x1.7b41c99d3c26ap-1,-0x1.2303a7903686dp-1,-2.6866425176386204,-2.60485874861928,-0x1.57e3e6eaa6867p+1,-0x1.4d6c02f002783p+1,-0.74073629421589016,2.0616309700712008,-0x1.7b41c99d3c26ap-1,0x1.07e3860c70333p+1,-2.6866425176386204,2.4610649331786534,-0x1.57e3e6eaa6867p+1,0x1.3b042cfcaad8dp+1,33,17,3,3,-1.4424837373663145e-08,9.097688766393162e-09,-0x1.efa2361c46c1ep-27,0x1.38981dde7f561p-27,-1.4424101808804554e-06,9.0969507911987612e-07,-0x1.8331ac4120eddp-20,0x1.e8638a26b0aa2p-21,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,9,9,3,100
flowstar_vdp_stock_reach_v1,stepwise,310,3.1000000000000001,0x1.8cccccccccccdp+1,0.01,0x1.47ae147ae147bp-7,2,-0.76754347725219385,-0.62117252394151434,-0x1.88fb756a1cd26p-1,-0x1.3e0a533701525p-1,-2.6906958127785519,-2.6233365547384375,-0x1.5868b86baf1b4p+1,-0x1.4fc97e02805f2p+1,-0.76754549071315148,-0.594574633094206,-0x1.88fbb8f99c4abp-1,-0x1.306c16185774fp-1,-2.6913020351436261,-2.6161212066036135,-0x1.587c95c84cd0ap+1,-0x1.4edd0f485e06bp+1,-0.76754549071315148,2.0616309700712008,-0x1.88fbb8f99c4abp-1,0x1.07e3860c70333p+1,-2.6913020351436261,2.4610649331786534,-0x1.587c95c84cd0ap+1,0x1.3b042cfcaad8dp+1,33,17,3,3,-1.5016680284298346e-08,9.4194338487815183e-09,-0x1.01fc0eeee4afbp-26,0x1.43a63762bdad5p-27,-1.5015931927350563e-06,9.4186837165542443e-07,-0x1.9314b2cf43801p-20,0x1.f9a9673f3d255p-21,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,10,10,3,100
flowstar_vdp_stock_reach_v1,stepwise,311,3.1099999999999999,0x1.8e147ae147ae1p+1,0.01,0x1.47ae147ae147bp-7,2,-0.79438814002806923,-0.64753183680784709,-0x1.96ba0ad3806c4p-1,-0x1.4b894afc6ac22p-1,-2.6939666059637672,-2.6323716853902583,-0x1.58d3e5d290b43p+1,-0x1.50f18e2dd572ap+1,-0.7943902395250565,-0.6208739597565982,-0x1.96ba51460b1f7p-1,-0x1.3de331102f6a8p-1,-2.6945985935694616,-2.6263773360170672,-0x1.58e89b519d3d5p+1,-0x1.502d21ee930f6p+1,-0.7943902395250565,2.0616309700712008,-0x1.96ba51460b1f7p-1,0x1.07e3860c70333p+1,-2.6945985935694616,2.4610649331786534,-0x1.58e89b519d3d5p+1,0x1.3b042cfcaad8dp+1,33,18,3,3,-1.5565284857629543e-08,9.7074558416221653e-09,-0x1.0b68d8c56c50bp-26,0x1.4d8baf4169ed4p-27,-1.5564526497203991e-06,9.7066965296324068e-07,-0x1.a1ce9c954cf4dp-20,0x1.048fe91f6295ep-20,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,11,11,3,100
flowstar_vdp_stock_reach_v1,stepwise,312,3.1200000000000001,0x1.8f5c28f5c28f6p+1,0.01,0x1.47ae147ae147bp-7,2,-0.82125457561044579,-0.67397995029482161,-0x1.a47b7acfdfdbdp-1,-0x1.5913e6695a18p-1,-2.695828006978962,-2.6402927070396296,-0x1.5910e462cec8cp+1,-0x1.51f51c864d1f5p+1,-0.82125675895587691,-0.6472748111786466,-0x1.a47bc412ab3c9p-1,-0x1.4b679aa312dfap-1,-2.6964850913404317,-2.6355706558005525,-0x1.59266c68bab79p+1,-0x1.515a61167af67p+1,-0.82125675895587691,2.0616309700712008,-0x1.a47bc412ab3c9p-1,0x1.07e3860c70333p+1,-2.6964850913404317,2.4610649331786534,-0x1.59266c68bab79p+1,0x1.3b042cfcaad8dp+1,33,18,3,3,-1.6062466381917149e-08,9.9562579933990155e-09,-0x1.13f379672f28p-26,0x1.56182be50074p-27,-1.6061701040525829e-06,9.9554927289716951e-07,-0x1.af272b4a1ad7p-20,0x1.0b3da00672db7p-20,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,12,12,3,100
flowstar_vdp_stock_reach_v1,stepwise,313,3.1299999999999999,0x1.90a3d70a3d70ap+1,0.01,0x1.47ae147ae147bp-7,2,-0.84812838255750289,-0.70050553533435211,-0x1.b23de223c9a6fp-1,-0x1.66a8a959db24cp-1,-2.6962279490731906,-2.6470520343602542,-0x1.591dff57ea4e1p+1,-0x1.52d299df319b9p+1,-0.84813064706359409,-0.67376635766399062,-0x1.b23e2e1fbf358p-1,-0x1.58f7e76e9fae9p-1,-2.6969093112609315,-2.6436521932809844,-0x1.593453061261p+1,-0x1.526331f011fbep+1,-0.84813064706359409,2.0616309700712008,-0x1.b23e2e1fbf358p-1,0x1.07e3860c70333p+1,-2.6969093112609315,2.4610649331786534,-0x1.593453061261p+1,0x1.3b042cfcaad8dp+1,33,19,3,3,-1.6499581563574656e-08,1.0159907444689682e-08,-0x1.1b75ed586a3b9p-26,0x1.5d177db0e622bp-27,-1.6498812489826571e-06,1.0159139694575899e-06,-0x1.bae2f9e21fb58p-20,0x1.10b5138e4a28bp-20,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,13,13,3,100
flowstar_vdp_stock_reach_v1,stepwise,314,3.1400000000000001,0x1.91eb851eb851fp+1,0.01,0x1.47ae147ae147bp-7,2,-0.8749948388875769,-0.72709660288464084,-0x1.bfff52d261c1dp-1,-0x1.74460184d82ecp-1,-2.6951234811568434,-2.6525962576639719,-0x1.58f9ce65200a5p+1,-0x1.538846301451ep+1,-0.87499718135357141,-0.70033709265421806,-0x1.bfffa16c02f45p-1,-0x1.6692955a404d2p-1,-2.6958281480533617,-2.6505668493492887,-0x1.5910e591c3417p+1,-0x1.5345c646e891fp+1,-0.87499718135357141,2.0616309700712008,-0x1.bfffa16c02f45p-1,0x1.07e3860c70333p+1,-2.6969093112609315,2.4610649331786534,-0x1.593453061261p+1,0x1.3b042cfcaad8dp+1,33,19,3,3,-1.6868413947429471e-08,1.0312933921383039e-08,-0x1.21cc11b1267f2p-26,0x1.625986aec6a57p-27,-1.6867644589780858e-06,1.0312167361613171e-06,-0x1.c4c9922cea5e7p-20,0x1.14d0acacb6de2p-20,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,14,14,3,100
flowstar_vdp_stock_reach_v1,stepwise,315,3.1499999999999999,0x1.9333333333333p+1,0.01,0x1.47ae147ae147bp-7,2,-0.90184627466043144,-0.75373316713460847,-0x1.cdbecb7f5f39ap-1,-0x1.81e9504d81dddp-1,-2.6932283361833935,-2.6561191855378499,-0x1.58bbb4c448b9cp+1,-0x1.53fbb6a614e47p+1,-0.90184869136371004,-0.72696749283968443,-0x1.cdbf1c96b1efcp-1,-0x1.7435154e00cc5p-1,-2.6939551779159938,-2.6555064340099599,-0x1.58d385f504ffcp+1,-0x1.53e7a28431f75p+1,-0.90184869136371004,2.0616309700712008,-0x1.cdbf1c96b1efcp-1,0x1.07e3860c70333p+1,-2.6969093112609315,2.4610649331786534,-0x1.593453061261p+1,0x1.3b042cfcaad8dp+1,33,19,3,3,-1.7206746766609897e-08,1.045766132150651e-08,-0x1.279c1294e320ep-26,0x1.67528fd0bae5p-27,-1.7205979929121969e-06,1.045689898467904e-06,-0x1.cdde97ffbbd9ep-20,0x1.18b3433d15ccp-20,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,15,15,3,100
flowstar_vdp_stock_reach_v1,stepwise,316,3.1600000000000001,0x1.947ae147ae148p+1,0.01,0x1.47ae147ae147bp-7,2,-0.9287213250084001,-0.78034803470610437,-0x1.db815c8c048ap-1,-0x1.8f89c7111f05dp-1,-2.6959268129008227,-2.6521485777226803,-0x1.5914213ae8c61p+1,-0x1.53799ac6b9d57p+1,-0.92872805136464809,-0.75358656455621165,-0x1.db823e3efa5a8p-1,-0x1.81d61922f2a5ep-1,-2.6975224745263007,-2.6521484616142685,-0x1.59486a9c2860dp+1,-0x1.537999cd628f3p+1,-0.92872805136464809,2.0616309700712008,-0x1.db823e3efa5a8p-1,0x1.07e3860c70333p+1,-2.6975224745263007,2.4610649331786534,-0x1.59486a9c2860dp+1,0x1.3b042cfcaad8dp+1,33,19,3,3,-1.7869275190279673e-08,1.0962222968386121e-08,-0x1.32fde745a71b5p-26,0x1.78a8bba346134p-27,-1.7868507422044035e-06,1.0961461615151062e-06,-0x1.dfa772b0c2298p-20,0x1.263e97348b042p-20,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,16,16,3,100
flowstar_vdp_stock_reach_v1,stepwise,317,3.1699999999999999,0x1.95c28f5c28f5cp+1,0.01,0x1.47ae147ae147bp-7,2,-0.95554997421928922,-0.80698180871563741,-0x1.e93dd8a1ee54cp-1,-0x1.9d2cb839cd1a3p-1,-2.6977779989102535,-2.6460425519899862,-0x1.5950ca1a980bep+1,-0x1.52b185b84f891p+1,-0.95556427511176467,-0.78023629402091532,-0x1.e93fb87da975bp-1,-0x1.8f7b21abf1b36p-1,-2.7008949663979687,-2.6460424227999355,-0x1.59b6ed1f4e1e2p+1,-0x1.52b184a2e08ddp+1,-0.95556427511176467,2.0616309700712008,-0x1.e93fb87da975bp-1,0x1.07e3860c70333p+1,-2.7008949663979687,2.4610649331786534,-0x1.59b6ed1f4e1e2p+1,0x1.3b042cfcaad8dp+1,33,19,3,3,-1.8555347306077646e-08,1.1514103455014866e-08,-0x1.3ec747cda80a9p-26,0x1.8b9f2003c6fe4p-27,-1.855458119707319e-06,1.1513345917416367e-06,-0x1.f2121c7083f41p-20,0x1.350f1c5658ad8p-20,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,17,17,3,100
flowstar_vdp_stock_reach_v1,stepwise,318,3.1800000000000002,0x1.970a3d70a3d71p+1,0.01,0x1.47ae147ae147bp-7,2,-0.98231005207159205,-0.83362644718192314,-0x1.f6f157d85bed5p-1,-0x1.aad115ef743d7p-1,-2.6981621151408306,-2.6383438617339667,-0x1.595d604deb03dp+1,-0x1.51b5406cdff74p+1,-0.98233211390144493,-0.80691210087017773,-0x1.f6f43c1e08d56p-1,-0x1.9d239537f7d79p-1,-2.7028371260776813,-2.6383437196895239,-0x1.59f691237589ep+1,-0x1.51b53f3bd6352p+1,-0.98233211390144493,2.0616309700712008,-0x1.f6f43c1e08d56p-1,0x1.07e3860c70333p+1,-2.7028371260776813,2.4610649331786534,-0x1.59f691237589ep+1,0x1.3b042cfcaad8dp+1,33,19,3,3,-1.929976977413266e-08,1.2152595641425412e-08,-0x1.4b9148fda3c2fp-26,0x1.a18f5c99e538dp-27,-1.9299007951810876e-06,1.2151844773741251e-06,-0x1.0306e2eb0510ap-19,0x1.4632d7677d0fbp-20,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,18,18,3,100
flowstar_vdp_stock_reach_v1,stepwise,319,3.1899999999999999,0x1.9851eb851eb85p+1,0.01,0x1.47ae147ae147bp-7,2,-1.0089847980623015,-0.86026775921334475,-0x1.024cd3e5d6b84p+0,-0x1.b87504073fc0ep-1,-2.6970334051032108,-2.629027623460948,-0x1.593863ff91a3cp+1,-0x1.5083fa2785cedp+1,-1.0090147904458533,-0.83360016159052341,-0x1.024ecb16252ep+0,-0x1.aacda3eff1775p-1,-2.7032997893301021,-2.6290274689270308,-0x1.5a05ba3d3a6dep+1,-0x1.5083f8dba9e37p+1,-1.0090147904458533,2.0616309700712008,-0x1.024ecb16252ep+0,0x1.07e3860c70333p+1,-2.7032997893301021,2.4610649331786534,-0x1.5a05ba3d3a6dep+1,0x1.3b042cfcaad8dp+1,33,19,3,3,-2.0132060641223592e-08,1.2911256590835715e-08,-0x1.59ddbd335435ep-26,0x1.bba09d2f89231p-27,-2.0131305755860645e-06,1.2910515246371085e-06,-0x1.0e32a3cf075dep-19,0x1.5a90629d45943p-20,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,19,19,3,100
flowstar_vdp_stock_reach_v1,stepwise,320,3.2000000000000002,0x1.999999999999ap+1,0.01,0x1.47ae147ae147bp-7,2,-1.0355584065649501,-0.88688992686768575,-0x1.091a5b114b596p+0,-0x1.c6166fbe18da8p-1,-2.6944706531006775,-2.6179514025978317,-0x1.58e46a138cb1ap+1,-0x1.4f1908145666fp+1,-1.0355964808290743,-0.86028499154179416,-0x1.091cd9d90379p+0,-0x1.b877463fd2c2dp-1,-2.7023580335295816,-2.6179512360814239,-0x1.59e6de380bd49p+1,-0x1.4f1906aebf09fp+1,-1.0355964808290743,2.0616309700712008,-0x1.091cd9d90379p+0,0x1.07e3860c70333p+1,-2.7032997893301021,2.4610649331786534,-0x1.5a05ba3d3a6dep+1,0x1.3b042cfcaad8dp+1,33,19,3,3,-2.0984740391172609e-08,1.3721452229617764e-08,-0x1.6883dd4064c98p-26,0x1.d7772b92fb1f2p-27,-2.0983996304370489e-06,1.3720724453336737e-06,-0x1.19a47658daf79p-19,0x1.705019b987b1ep-20,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,20,20,3,100
flowstar_vdp_stock_reach_v1,stepwise,321,3.21,0x1.9ae147ae147aep+1,0.01,0x1.47ae147ae147bp-7,2,-1.0620130765346183,-0.91347852815913899,-0x1.0fe016c7a3f9dp+0,-0x1.d3b37528155bfp-1,-2.690377888556887,-2.6051550910838075,-0x1.585e4d7a9ddedp+1,-0x1.4d75b8d69b3edp+1,-1.0620593642701426,-0.88695246497237235,-0x1.0fe31f5bf3688p+0,-0x1.c61ea22c536aep-1,-2.6999118941671614,-2.6051549132363565,-0x1.5996b683c3c27p+1,-0x1.4d75b758ae934p+1,-1.0620593642701426,2.0616309700712008,-0x1.0fe31f5bf3688p+0,0x1.07e3860c70333p+1,-2.7032997893301021,2.4610649331786534,-0x1.5a05ba3d3a6dep+1,0x1.3b042cfcaad8dp+1,33,19,3,3,-2.184775999064834e-08,1.4586120531721511e-08,-0x1.775776f02d48ap-26,0x1.f52cdf7ee7937p-27,-2.1847038896647646e-06,1.4585422907997357e-06,-0x1.2539daa3b45dap-19,0x1.87864355598c7p-20,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,21,21,3,100
flowstar_vdp_stock_reach_v1,stepwise,322,3.2200000000000002,0x1.9c28f5c28f5c3p+1,0.01,0x1.47ae147ae147bp-7,2,-1.0883307829633517,-0.94001884407873071,-0x1.169cd8a00ec37p+0,-0x1.e14a2661e23dp-1,-2.6846578482691403,-2.5906880033777449,-0x1.57a2de4da2021p+1,-0x1.4b9baa1c52cf5p+1,-1.0883853946537516,-0.91358811916959226,-0x1.16a06cdb7b5eep+0,-0x1.d3c1d26bb1f2p-1,-2.6958598427416209,-2.5906878149953587,-0x1.5911ef7196654p+1,-0x1.4b9ba887c67f7p+1,-1.0883853946537516,2.0616309700712008,-0x1.16a06cdb7b5eep+0,0x1.07e3860c70333p+1,-2.7032997893301021,2.4610649331786534,-0x1.5a05ba3d3a6dep+1,0x1.3b042cfcaad8dp+1,33,19,3,3,-2.2713902897787472e-08,1.5494745908132612e-08,-0x1.8638cd281a4d1p-26,0x1.0a329cf979ec2p-26,-2.2713096448473785e-06,1.549396663765318e-06,-0x1.30d99aeb16bddp-19,0x1.9fe9ba5d9523bp-20,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,22,22,3,100
flowstar_vdp_stock_reach_v1,stepwise,323,3.23,0x1.9d70a3d70a3d7p+1,0.01,0x1.47ae147ae147bp-7,2,-1.1144940882076391,-0.96649513117567776,-0x1.1d4f7c0c6fe9p+0,-0x1.eed873284918ap-1,-2.6772961062898646,-2.5745252723950478,-0x1.56b1a3891c8edp+1,-0x1.498a0b4bd4c3bp+1,-1.1145571119503552,-0.94017642432744031,-0x1.1d539d6959da4p+0,-0x1.e15ecde5e9c43p-1,-2.6901829357412788,-2.5745250744163246,-0x1.5857ea18a20e5p+1,-0x1.498a09a2accf7p+1,-1.1145571119503552,2.0616309700712008,-0x1.1d539d6959da4p+0,0x1.07e3860c70333p+1,-2.7032997893301021,2.4610649331786534,-0x1.5a05ba3d3a6dep+1,0x1.3b042cfcaad8dp+1,33,19,3,3,-2.3611605395837031e-08,1.644823698129272e-08,-0x1.95a4f050c9b37p-26,0x1.1a941c7c2686fp-26,-2.3610694905746477e-06,1.6447356434772875e-06,-0x1.3ce5badef9528p-19,0x1.b9815f6f16585p-20,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,23,23,3,100
flowstar_vdp_stock_reach_v1,stepwise,324,3.2400000000000002,0x1.9eb851eb851ecp+1,0.01,0x1.47ae147ae147bp-7,2,-1.1404853853917509,-0.99289146705066433,-0x1.23f6d9a7d2d2ap+0,-0x1.fc5c4536eb8dap-1,-2.6682614297700713,-2.5566679717838494,-0x1.5589972d05344p+1,-0x1.4740e566c5699p+1,-1.1405568857292423,-0.96670162651715374,-0x1.23fb893b6f48dp+0,-0x1.eef383fdc32a4p-1,-2.6828451929976715,-2.5566677652852157,-0x1.576778a613f18p+1,-0x1.4740e3ab51968p+1,-1.1405568857292423,2.0616309700712008,-0x1.23fb893b6f48dp+0,0x1.07e3860c70333p+1,-2.7032997893301021,2.4610649331786534,-0x1.5a05ba3d3a6dep+1,0x1.3b042cfcaad8dp+1,33,19,3,3,-2.4506244329621789e-08,1.7431320736819487e-08,-0x1.a5039a353150fp-26,0x1.2b77c264cb6bdp-26,-2.4505222656540177e-06,1.7430331638936162e-06,-0x1.48e74dcd3b347p-19,0x1.d3e453b367dc6p-20,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,24,24,3,100
flowstar_vdp_stock_reach_v1,stepwise,325,3.25,0x1.ap+1,0.01,0x1.47ae147ae147bp-7,2,-1.1662870047441811,-1.0191917375404516,-0x1.2a91c8ff20452p+0,-0x1.04e9bfed16f3ap+0,-2.6575164008389489,-2.5371329320995115,-0x1.54297f5717eccp+1,-0x1.44c0c59c7c6a3p+1,-1.1663670216213284,-0.99314773257423228,-0x1.2a970774ff1cap+0,-0x1.fc7ddc0f0179bp-1,-2.6738042453730539,-2.5371327182879995,-0x1.563f37aee440cp+1,-0x1.44c0c3d1544bp+1,-1.1663670216213284,2.0616309700712008,-0x1.2a970774ff1cap+0,0x1.07e3860c70333p+1,-2.7032997893301021,2.4610649331786534,-0x1.5a05ba3d3a6dep+1,0x1.3b042cfcaad8dp+1,33,19,3,3,-2.5388235439411647e-08,1.8433812175476822e-08,-0x1.b42aa3ea87a37p-26,0x1.3cb0c3693f688p-26,-2.5387095585906781e-06,1.8432707332791937e-06,-0x1.54bd656f09131p-19,0x1.eecc99ab8a03ap-20,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,25,25,3,100
