path,purpose,source_or_generated,active_or_legacy,entrypoint_or_library,imports_or_callers,tests,artifact_inputs,artifact_outputs,replacement,classification,recommended_action,size_bytes,sha256
audits/repository_consolidation/20260730T083258Z/06_smoke/canonical-smoke-20260730-v5/logs/flowstar/root_cause_order4_selected_native_representation_riccati_h0.01_T0.03_o4_r0.0001_c1e-15_p53/run.stderr.txt,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
audits/repository_consolidation/20260730T083258Z/06_smoke/canonical-smoke-20260730-v5/logs/flowstar/root_cause_order4_selected_native_representation_riccati_h0.01_T0.03_o4_r0.0001_c1e-15_p53/run.stdout.txt,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,13814,e9ff93975c2dd1a52ce93585bd69850be615dceaa0e6d532915e22cd4de4de3e
audits/repository_consolidation/20260730T083258Z/06_smoke/canonical-smoke-20260730-v5/logs/flowstar/root_cause_order4_selected_native_representation_van_der_pol_h0.005_T0.015_o4_r0.01_c1e-15_p53/compile.stderr.txt,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
audits/repository_consolidation/20260730T083258Z/06_smoke/canonical-smoke-20260730-v5/logs/flowstar/root_cause_order4_selected_native_representation_van_der_pol_h0.005_T0.015_o4_r0.01_c1e-15_p53/compile.stdout.txt,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
audits/repository_consolidation/20260730T083258Z/06_smoke/canonical-smoke-20260730-v5/logs/flowstar/root_cause_order4_selected_native_representation_van_der_pol_h0.005_T0.015_o4_r0.01_c1e-15_p53/repair.cpp,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,4186,de7de0b462462d7d0818fb6fb32e5ed2bbeda2c7985d0b585644bee653caac2c
audits/repository_consolidation/20260730T083258Z/06_smoke/canonical-smoke-20260730-v5/logs/flowstar/root_cause_order4_selected_native_representation_van_der_pol_h0.005_T0.015_o4_r0.01_c1e-15_p53/run.stderr.txt,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
audits/repository_consolidation/20260730T083258Z/06_smoke/canonical-smoke-20260730-v5/logs/flowstar/root_cause_order4_selected_native_representation_van_der_pol_h0.005_T0.015_o4_r0.01_c1e-15_p53/run.stdout.txt,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,32601,e7665b341ab8f18d8bea4f58fdfc40066d092221c0907ba1be115468a594bb65
audits/repository_consolidation/20260730T083258Z/06_smoke/canonical-smoke-20260730-v5/logs/flowstar.log,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,481,35dc64fd57c126efb8a7c4ea1fcf6381bdc3403bf3ecb16f4bc78f934e8f9c25
audits/repository_consolidation/20260730T083258Z/06_smoke/canonical-smoke-20260730-v5/logs/torch.log,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,478,9b1d6a269d1d65c1f982cf5fb2bdf126a254e4798163e5ea78aa5c74b57aab60
audits/repository_consolidation/20260730T083258Z/06_smoke/canonical-smoke-20260730-v5/native_pareto_excluded.csv,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,9179,e2977c6ffb352019eeef642f12eae476dd6e43f843c83093286cdcc6a8e268cd
audits/repository_consolidation/20260730T083258Z/06_smoke/canonical-smoke-20260730-v5/native_pareto_exploratory.csv,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,1,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b
audits/repository_consolidation/20260730T083258Z/06_smoke/canonical-smoke-20260730-v5/native_pareto_summary.csv,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,1,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b
audits/repository_consolidation/20260730T083258Z/06_smoke/canonical-smoke-20260730-v5/pareto_checks.json,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,285,9475470c02c3c0058044e748ac19a63a0a290ab8396ab7fe23db8a30f47a471c
audits/repository_consolidation/20260730T083258Z/06_smoke/canonical-smoke-20260730-v5/pareto_repetitions_diffreach.csv,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,4115,e37f402c62e192a8f8688015c0dff35486f168702f0a9f68892546e5ba851e94
audits/repository_consolidation/20260730T083258Z/06_smoke/canonical-smoke-20260730-v5/pareto_repetitions_flowstar.csv,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,4039,e260f58b5ee3b9e05847ebcd4eaa678318e4d5807527dbca515bb7faae0db2df
audits/repository_consolidation/20260730T083258Z/06_smoke/canonical-smoke-20260730-v5/pareto_repetitions_torch.csv,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,4113,13f0d62332975be0e75963baa081a4616afdd5927392d9577fd7d71ab2659475
audits/repository_consolidation/20260730T083258Z/06_smoke/canonical-smoke-20260730-v5/runtime_summary.csv,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,8486,35e37126b5fe1071a637a240c040a7356f20bff2888c7b9b274b69095936e614
audits/repository_consolidation/20260730T083258Z/06_smoke/canonical-smoke-20260730-v6/COMPLETE_TEST.log,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,238,00302b4d10f9af9e3f8c91c4f889c802b4f5db652f7d66ce7acbfdfd928f82c5
audits/repository_consolidation/20260730T083258Z/06_smoke/canonical-smoke-20260730-v6/CONFIG_MANIFEST.json,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,7700,c4e8c8f88ab7d5b348d8ff2cf3b1ea61725e23414f1d9b352755ca4981caf8b4
audits/repository_consolidation/20260730T083258Z/06_smoke/canonical-smoke-20260730-v6/ELIGIBILITY.csv,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,9170,7b150af1f09d35229a27e936ae7ac2ca0d0fa029f85db231188668325f83e129
audits/repository_consolidation/20260730T083258Z/06_smoke/canonical-smoke-20260730-v6/ENVIRONMENT.json,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,8702,a9c6f72910ea048fa44dac356225780333ae39cc4b7687d95f7dfcb81798b535
audits/repository_consolidation/20260730T083258Z/06_smoke/canonical-smoke-20260730-v6/EXPLORATORY.csv,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,1,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b
audits/repository_consolidation/20260730T083258Z/06_smoke/canonical-smoke-20260730-v6/FAILURES.csv,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,1,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b
audits/repository_consolidation/20260730T083258Z/06_smoke/canonical-smoke-20260730-v6/FIGURE_MANIFEST.csv,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,342,5a1be48940ff71ee1eee7e3c0f83fa1d11d2dcca7d50fba74f053462a6d2bdd9
audits/repository_consolidation/20260730T083258Z/06_smoke/canonical-smoke-20260730-v6/INDEPENDENT_AUDIT.json,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,2962,d9096ea2c64b51a67933e592f3a967dd6679934447778b9081446093289ace2b
audits/repository_consolidation/20260730T083258Z/06_smoke/canonical-smoke-20260730-v6/PRIMARY_PARETO.csv,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,1,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b
audits/repository_consolidation/20260730T083258Z/06_smoke/canonical-smoke-20260730-v6/PROVENANCE.json,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,5688,00902242a46449bd924b6ccc4694175fe789cff14454626dec83246ebb4e497b
audits/repository_consolidation/20260730T083258Z/06_smoke/canonical-smoke-20260730-v6/RAW_OBSERVATIONS.csv,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,11238,2a3d229dc22fc89b06d6ec88d3d4f32318ea057abd00d192f6747caaeb06adaf
audits/repository_consolidation/20260730T083258Z/06_smoke/canonical-smoke-20260730-v6/REPORT.md,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,674,8b3c732a50501740ef0c27af742419a1efa72c1f04f9fffc8b40faf4e79d06a4
audits/repository_consolidation/20260730T083258Z/06_smoke/canonical-smoke-20260730-v6/RUN_MANIFEST.json,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,3025,33843010e00695c6a9a1a27edb6bf0db750e3d2cb968f79052fa5501efa2d193
audits/repository_consolidation/20260730T083258Z/06_smoke/canonical-smoke-20260730-v6/SHA256SUMS,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,6425,4eedcf229d00f49206db2c1c5e579a079c7f046fd87a0c0a92b3cf02cc2b0de7
audits/repository_consolidation/20260730T083258Z/06_smoke/canonical-smoke-20260730-v6/SUMMARY.csv,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,8477,79bf39c4a922205ff48bdb9390f880c2d0702417be2e2583a19dd420ed2ecd2d
audits/repository_consolidation/20260730T083258Z/06_smoke/canonical-smoke-20260730-v6/acceleration_diffreach.csv,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,1813,26f44dfd3b84659ca1637cdbc3a88fb77c6d96045a7d5f8d7f01dca72737fb81
