step,time,flowstar_status,torch_status,flowstar_center_x,flowstar_center_y,flowstar_scale_x,flowstar_scale_y,flowstar_polynomial_range_x_lo,flowstar_polynomial_range_x_hi,flowstar_polynomial_range_y_lo,flowstar_polynomial_range_y_hi,flowstar_picard_remainder_x_lo,flowstar_picard_remainder_x_hi,flowstar_picard_remainder_y_lo,flowstar_picard_remainder_y_hi,flowstar_symbolic_propagated_width_x,flowstar_symbolic_propagated_width_y,flowstar_queue_size,torch_prestate_center,torch_prestate_scale,torch_new_center,torch_new_scale,torch_polynomial_range_width_x,torch_polynomial_range_width_y,torch_ordinary_remainder,torch_parameterization_remainder_width_x,torch_parameterization_remainder_width_y,torch_pre_renormalization_range_width_x,torch_pre_renormalization_range_width_y,torch_validator_margin_x,torch_validator_margin_y,flowstar_endpoint_x_lo,flowstar_endpoint_x_hi,flowstar_endpoint_x_width,flowstar_endpoint_y_lo,flowstar_endpoint_y_hi,flowstar_endpoint_y_width,flowstar_segment_tube_x_lo,flowstar_segment_tube_x_hi,flowstar_segment_tube_x_width,flowstar_segment_tube_y_lo,flowstar_segment_tube_y_hi,flowstar_segment_tube_y_width,torch_endpoint_x_lo,torch_endpoint_x_hi,torch_endpoint_x_width,torch_endpoint_y_lo,torch_endpoint_y_hi,torch_endpoint_y_width,torch_segment_tube_x_lo,torch_segment_tube_x_hi,torch_segment_tube_x_width,torch_segment_tube_y_lo,torch_segment_tube_y_hi,torch_segment_tube_y_width
118,1.18,accepted,accepted,1.8225672152889041,-0.53978785662327555,0.036879873389643089,0.038230160891900317,1.7798721572695901,1.8598360971926609,-0.58502763388754997,-0.5001951720949922,-1.5843215324664329e-09,1.8319209981323247e-09,-1.5842545929982885e-07,1.8318539561041677e-07,0.00046651222562574057,0.00026114883329572203,18,"[1.822567215288904, -0.5397878566232754]","[0.03780265018429794, 0.03900670799512074]","[1.8171410024643975, -0.5454417384005502]","[0.037589969859385126, 0.03826253702893247]",0.06553386589085632,0.06970653963369307,"[[-1.0000030000000013e-06, -7.856868697980102e-06], [1.0000030000000013e-06, 7.927637901738358e-06]]",0.0017572443940463273,0.0013625150889104937,0.06729111028490266,0.0710690547226036,9.8999997e-05,9.207236209826165e-05,1.7879112444612244,1.8544078966961182,0.06649665223489376,-0.57910458873674475,-0.50626364987524963,0.07284093886149512,1.7879111112100026,1.8598342427718464,0.07192313156184382,-0.57914456993628383,-0.5005697868984359,0.07857478303784793,1.7789496663762498,1.8553323771214767,0.07638271074522685,-0.5839842730049246,-0.506891997430683,0.07709227557424159,1.7789404672361302,1.860767789086103,0.08182732184997277,-0.5858418383910542,-0.49938055026727934,0.08646128812377485
119,1.19,accepted,accepted,1.8171410024643975,-0.54544173840055032,0.036656617457605963,0.037481324631141386,1.7746206552191117,1.8541790167008401,-0.58983142537733857,-0.50662344768626566,-1.5337918157896703e-09,1.773793707721326e-09,-1.5337261698695892e-07,1.7737279640740793e-07,0.0004691421102687146,0.00026126355651695131,19,"[1.8171410024643975, -0.5454417384005502]","[0.037589969859385126, 0.03826253702893247]","[1.8116586328098438, -0.5510199220463843]","[0.03738598293943357, 0.037546508747498424]",0.06505591314253671,0.06829981934507441,"[[-1.0000030000000013e-06, -7.839837130729175e-06], [1.0000030000000013e-06, 7.908986883443548e-06]]",0.0017728276553192724,0.0013699186513033829,0.06682874079785599,0.06966973799637781,9.8999997e-05,9.209101311655646e-05,1.7827147606095333,1.8486946572109,0.06597989660136672,-0.58394060597655562,-0.51261588560240257,0.07132472037415305,1.7827146344646856,1.8541771530103011,0.07146251854561547,-0.58397845504322166,-0.50699985288990235,0.07697860215331931,1.773687286439908,1.8496300177153977,0.07594273127548967,-0.5888445790420903,-0.5131880560628637,0.07565652297922665,1.7736783420357123,1.855121331774147,0.08144298973843478,-0.5906504559450907,-0.5058039955140293,0.08484646043106137
120,1.2,accepted,accepted,1.8116586328098438,-0.55101992204638439,0.03644199439387915,0.036760431614683939,1.7693048160100719,1.8484746959367304,-0.59459247013851479,-0.51294720263736637,-1.4857628735567052e-09,1.7185857834896001e-09,-1.4856985136147049e-07,1.718521330410186e-07,0.00047177338487206107,0.00026149314957674976,20,"[1.8116586328098438, -0.5510199220463843]","[0.03738598293943357, 0.037546508747498424]","[1.8061208425487139, -0.5565265371085932]","[0.03719048038071868, 0.03685780900037504]",0.0645951665795537,0.06694460572815063,"[[-1.0000030000000013e-06, -7.822721079201258e-06], [1.0000030000000013e-06, 7.890336556876964e-06]]",0.001788487339640386,0.001377761645162558,0.0663836539191941,0.0683223673733132,9.8999997e-05,9.210966344312304e-05,1.7774536354114057,1.842934913184568,0.06548127777316237,-0.58873099491767744,-0.51886785425787041,0.06986314065980703,1.7774535161484206,1.8484728227086831,0.07101930656026245,-0.58876677921041976,-0.51332545490291903,0.07544132430750072,1.7683605157998847,1.843881207805893,0.0755206920060083,-0.5936605186621623,-0.5193853431543147,0.07427517550784757,1.7683518171366759,1.8494276967302319,0.081075879593556,-0.5954165279532078,-0.5121227188010602,0.08329380915214757
121,1.21,accepted,accepted,1.8061208425487139,-0.55652653710859334,0.036235794177603961,0.036066665770435047,1.7639255535277196,1.8427236528188959,-0.59931392634304226,-0.5191714082280483,-1.4401059150468517e-09,1.6661450020537587e-09,-1.440042832571255e-07,1.6660818308004449e-07,0.00047440720021641451,0.00026183523854514368,21,"[1.8061208425487139, -0.5565265371085932]","[0.03719048038071868, 0.03685780900037504]","[1.8005283272610229, -0.561965583579811]","[0.03700325985464476, 0.03619564745175235]",0.06415119031854975,0.0656393744981542,"[[-1.0000030000000013e-06, -7.805519541900297e-06], [1.0000030000000013e-06, 7.871681282214847e-06]]",0.0018042278132063701,0.0013860384728842615,0.06595541813175614,0.06702541297103846,9.8999997e-05,9.212831871778515e-05,1.7721288100470798,1.8371291419358873,0.0650003318888075,-0.59347897513267367,-0.52502438777169869,0.06845458736097498,1.7721286974500507,1.8427217698206073,0.07059307237055656,-0.59351275942908155,-0.51955155700407296,0.07396120242500859,1.7629702670348202,1.8380864259747038,0.07511615893988366,-0.598435314786343,-0.5254886356802547,0.07294667910608832,1.7629618054280356,1.8436874028691794,0.08072559744114383,-0.6001432144845381,-0.5183416895108419,0.0818015249736962
122,1.22,accepted,accepted,1.8005283272610229,-0.56196558357981108,0.036037813447106243,0.035399234830064685,1.758483735385304,1.8369263715212525,-0.60399885178673984,-0.52530088204031034,-1.3966993026102031e-09,1.6163276074191709e-09,-1.3966374882125968e-07,1.6162657083856127e-07,0.00047704468338410151,0.00026228757036502387,22,"[1.8005283272610229, -0.561965583579811]","[0.03700325985464476, 0.03619564745175235]","[1.7948817431536241, -0.5673409369268789]","[0.036824125600502675, 0.035559257352908394]",0.06372356216875694,0.06438264688658808,"[[-1.0000030000000013e-06, -7.788231743041383e-06], [1.0000030000000013e-06, 7.85301591959583e-06]]",0.001820053388670404,0.0013947441967938831,0.06554361555742735,0.06577739108338199,9.8999997e-05,9.214698408040417e-05,1.7667411788330039,1.8312777883906355,0.06453660955763163,-0.59818768096840169,-0.53109015316700536,0.06709752780139633,1.7667410726944062,1.8369244786366314,0.07018340594222527,-0.59821952753137009,-0.52568295325696912,0.07253657427440097,1.7575174064030794,1.8322461183774914,0.074728711974412,-0.603172088400841,-0.5315025635061322,0.07166952489470879,1.7575091734707653,1.8379009354172042,0.08039176194643893,-0.6048335752403562,-0.5244657233195491,0.08036785192080709
123,1.23,accepted,accepted,1.7948817431536241,-0.56734093692687904,0.035847855527878496,0.034757404395035156,1.7529801837718397,1.8310833041162662,-0.60865024370951615,-0.5313402580631793,-1.3554294522187933e-09,1.5689994640431339e-09,-1.3553688956919161e-07,1.5689388268157408e-07,0.00047968703066532143,0.00026284801167243102,23,"[1.7948817431536241, -0.5673409369268789]","[0.036824125600502675, 0.035559257352908394]","[1.7891817082808767, -0.5726563529867785]","[0.036652888278568545, 0.03494791295769621]",0.06331187332120762,0.06317302513426742,"[[-1.0000030000000013e-06, -7.770855739099954e-06], [1.0000030000000013e-06, 7.834334421124609e-06]]",0.0018359683316754895,0.0014038737876366282,0.06514784165288312,0.06457689892190406,9.8999997e-05,9.216566557887539e-05,1.7612915903275737,1.8253812665192137,0.06408967619164008,-0.60286017017091553,-0.53706965372177728,0.06579051644913825,1.761291490448043,1.8310814012714918,0.06978991082344876,-0.60289013881537323,-0.53172426901742009,0.07116586979795314,1.7520027552127897,1.8263606998151396,0.0743579446023499,-0.6078738632530372,-0.5374316144826667,0.07044224877037042,1.7519947428678164,1.8320687470328603,0.08007400416504384,-0.6094905742554514,-0.5304994874203529,0.07899108683509848
124,1.24,accepted,accepted,1.7891817082808767,-0.57265635298677864,0.035665729776277737,0.034140396764394079,1.7474156783044654,1.8251948701156415,-0.61327093997566329,-0.53729409516950621,-1.3161866115059015e-09,1.5240308327338589e-09,-1.3161273018912152e-07,1.5239714461588094e-07,0.00048233524925814106,0.00026351661939530462,24,"[1.7891817082808767, -0.5726563529867785]","[0.036652888278568545, 0.03494791295769621]","[1.7834288037170183, -0.577915472729481]","[0.03648936482389888, 0.03436087574945454]",0.06291572804594171,0.0620090837591107,"[[-1.0000030000000013e-06, -7.753390945579512e-06], [1.0000030000000013e-06, 7.815632375248726e-06]]",0.0018519768599474056,0.0014134232323205235,0.06476770490588912,0.06342250699143125,9.8999997e-05,9.218436762475128e-05,1.7557808497815834,1.819439958795632,0.06365910901404859,-0.60749931824012326,-0.54296734399595048,0.06453197424417279,1.755780755969693,1.8251929571713807,0.06941220120168778,-0.60752746639957445,-0.53768007609379687,0.06984739030577758,1.7464270909686175,1.8204305549317261,0.07400346396310864,-0.6125435877029759,-0.5432801221196427,0.06926346558333318,1.7464192914070036,1.8261912590571985,0.0797719676501949,-0.6141171025288698,-0.5364474875510463,0.07766961497782343
125,1.25,accepted,accepted,1.7834288037170183,-0.57791547272948107,0.035491251937975664,0.033547488634696594,1.7417909558064495,1.8192614589900951,-0.61786372381347254,-0.54316678177027999,-1.278868282140259e-09,1.481300668245938e-09,-1.2788102077808314e-07,1.4812425204814434e-07,0.00048499036152848123,0.00026429166198766487,25,"[1.7834288037170183, -0.577915472729481]","[0.03648936482389888, 0.03436087574945454]","[1.7776235746815732, -0.5831218268885274]","[0.036333378301189476, 0.033797448017158796]",0.062534743379662,0.06088947739931506,"[[-1.0000030000000013e-06, -7.735836654244987e-06], [1.0000030000000013e-06, 7.796905413462147e-06]]",0.001868083153336604,0.001423388775027881,0.06440282653299861,0.062312866174342944,9.8999997e-05,9.220309458653786e-05,1.7502097196022244,1.8134542188711471,0.06324449926892273,-0.61210796324190597,-0.5487874941841796,0.06332046905772637,1.750209631674265,1.8192595358345516,0.06904990416028656,-0.61213434603456507,-0.54355475723247404,0.06857958880209103,1.740791149175463,1.8144560386616473,0.07366488948618422,-0.617184086702655,-0.5490523228666414,0.0681317638360136,1.7407835548765747,1.8202688619959808,0.07948530711940616,-0.6187159276252036,-0.5423141277850464,0.07640179984015716
126,1.26,accepted,accepted,1.7776235746815732,-0.58312182688852754,0.035324243832643078,0.032977980234740308,1.7361067120145255,1.8132834306671928,-0.62243129672203723,-0.54896257203706267,-1.2433776916183054e-09,1.4406947363293492e-09,-1.2433208402129133e-07,1.4406378148992403e-07,0.00048765351524381837,0.00026517132183727127,26,"[1.7776235746815732, -0.5831218268885274]","[0.036333378301189476, 0.033797448017158796]","[1.7717665316191102, -0.5882788404605386]","[0.03618475776098821, 0.033256954385935435]",0.06216854882295956,0.05981290363565279,"[[-1.0000030000000013e-06, -7.718192497002511e-06], [1.0000030000000013e-06, 7.77814976091269e-06]]",0.001884291356366065,0.001433767097209866,0.06405284017932564,0.06124667073286266,9.8999997e-05,9.222185023908732e-05,1.744578920315798,1.8074243719318241,0.06284545161602617,-0.61668885977383436,-0.55453424513310412,0.062154614640730244,1.7445788380955594,1.8132814972145255,0.06870265911896611,-0.61671353006816099,-0.54935256126676624,0.06736096880139475,1.7350956240330189,1.808437477694577,0.07334185366155821,-0.6217981187941223,-0.5547523081140424,0.06704581068007986,1.735088227747807,1.8143019170422519,0.07921368929444483,-0.6232897530689298,-0.5481036602672238,0.07518609280170596
127,1.27,accepted,accepted,1.7717665316191102,-0.58827884046053869,0.035164533210362038,0.032431194095341752,1.7303636027702167,1.8072611164551937,-0.6269762816065948,-0.55468559163564157,-1.2096234409417348e-09,1.4021051985728541e-09,-1.209567799596813e-07,1.4020494904179131e-07,0.00049032575915368328,0.00026615388962843433,27,"[1.7717665316191102, -0.5882788404605386]","[0.03618475776098821, 0.033256954385935435]","[1.7658581512346554, -0.5933898370751922]","[0.03604333809753958, 0.032738741521132035]",0.061816786038482806,0.05877810219834995,"[[-1.0000030000000013e-06, -7.700538229563475e-06], [1.0000030000000013e-06, 7.759441973722843e-06]]",0.0019006055825557101,0.0014445554686378932,0.06371739162103854,0.06022265766698785,9.8999997e-05,9.224055802627716e-05,1.7388891321880231,1.8013507155781321,0.06246158339010899,-0.62124468285715251,-0.56021161313455847,0.061033069722594036,1.7388890555065784,1.8072591726440317,0.06837011713745333,-0.62126769133661786,-0.55507760804043949,0.06619008329617837,1.7293411697976238,1.8023751711844407,0.07303400138681693,-0.626388362495455,-0.5603840465463239,0.06600431594913114,1.7293339645409973,1.808290756825522,0.07895679228452468,-0.6278412039027006,-0.5538202085244247,0.07402099537827589
128,1.28,accepted,accepted,1.7658581512346554,-0.59338983707519233,0.03501195360968911,0.031906474668410859,1.724562245157867,1.8011948199327896,-0.63150122665309216,-0.56033984246327584,-1.1775192027047822e-09,1.3654302571105326e-09,-1.1774647579837686e-07,1.3653757486373815e-07,0.00049300812503251024,0.00026723776492099094,28,"[1.7658581512346554, -0.5933898370751922]","[0.03604333809753958, 0.032738741521132035]","[1.7598988774860436, -0.5984580432374977]","[0.03590895990932173, 0.0322421775836237]",0.06147910855246288,0.05778385414605377,"[[-1.0000030000000013e-06, -7.68280419069625e-06], [1.0000030000000013e-06, 7.740709386677372e-06]]",0.001917029920312976,0.001455751436576306,0.06339613847277588,0.05923960558263008,9.8999997e-05,9.225929061332263e-05,1.7331409962952604,1.7952335206717216,0.06209252437646118,-0.62577802939290705,-0.56582349691386258,0.059954532479044476,1.7331409249907523,1.8011928657248413,0.06805194073408893,-0.62579942461984506,-0.56073389552461927,0.06506552909522578,1.7235284019195833,1.7962693915968,0.07274098967721665,-0.6309574200469089,-0.5659513888800255,0.06500603116688342,1.723521380962851,1.8022356863021443,0.07871430533929336,-0.6323728304192943,-0.5594677723453346,0.07290505807395964
129,1.29,accepted,accepted,1.7598988774860436,-0.59845804323749785,0.034866344217590731,0.031403187928513029,1.7187032185991986,1.7950848177974574,-0.63600860905651846,-0.56592920727888474,-1.1469834356601222e-09,1.3305738174178241e-09,-1.1469301736305935e-07,1.3305204945455595e-07,0.00049570162877797226,0.00026842145392017068,29,"[1.7598988774860436, -0.5984580432374977]","[0.03590895990932173, 0.0322421775836237]","[1.7538891225344788, -0.6034865924444512]","[0.035781469360120055, 0.03176665187671767]",0.06115518146008154,0.05682898102252513,"[[-1.0000030000000013e-06, -7.66497436950295e-06], [1.0000030000000013e-06, 7.721933169121387e-06]]",0.0019335684356661302,0.0014673529274486887,0.06308874989574768,0.05829633394997383,9.8999997e-05,9.227806683087861e-05,1.7273351156335452,1.7890730321420789,0.06173791650853366,-0.63029142429163998,-0.57137367969927566,0.05891774459236432,1.7273350495509776,1.7950828531762111,0.06774780362523347,-0.63031125277005673,-0.5663253020139053,0.06398595075615143,1.7176578981384678,1.790120385514678,0.07246248737621008,-0.6355078212198287,-0.5714580722877428,0.06404974893208593,1.7176510550019177,1.7961369836027927,0.078485928600875,-0.6368871119433482,-0.5650502323572698,0.07183687958607843
130,1.3,accepted,accepted,1.7538891225344788,-0.60348659244445135,0.034727549731452048,0.030920720960014851,1.7127870659054067,1.7889313606739412,-0.6405008386087091,-0.5714574542248575,-1.1179391144717758e-09,1.2974451691696129e-09,-1.1178870207503271e-07,1.297393017374209e-07,0.00049840727148768658,0.00026970356737198955,30,"[1.7538891225344788, -0.6034865924444512]","[0.035781469360120055, 0.03176665187671767]","[1.7478292676545462, -0.6084785291783724]","[0.0356607180428112, 0.03131157444317979]",0.06084468113510872,0.05591234399615103,"[[-1.0000030000000013e-06, -7.64704924633091e-06], [1.0000030000000013e-06, 7.70311115539988e-06]]",0.0019502251758269698,0.0014793582722853746,0.0627949063109357,0.057391702268436415,9.8999997e-05,9.229688884460012e-05,1.7214720561854751,1.7828694697545477,0.06139741356907269,-0.63478732326118226,-0.57686583439301875,0.057921488868163507,1.721471995176507,1.7889293856434485,0.06745739046694155,-0.63480562949841646,-0.57185559142186337,0.06295003807655308,1.7117301995354335,1.783928374406262,0.07219817487082847,-0.6400420269493422,-0.5769077247517354,0.06313430219760685,1.7117235279810166,1.7899949008406115,0.07827137285959496,-0.641386460443149,-0.5705713545240074,0.07081510591914153
131,1.31,accepted,accepted,1.7478292676545462,-0.60847852917837253,0.034595420223333825,0.030458481592050373,1.7068142942872049,1.7827346738849028,-0.6449802612119353,-0.57692824117895358,-1.0903134767779718e-09,1.2659586859627885e-09,-1.0902625365728716e-07,1.2659076903193474e-07,0.00050112604051397083,0.00027108281848264263,31,"[1.7478292676545462, -0.6084785291783724]","[0.0356607180428112, 0.03131157444317979]","[1.741719664104895, -0.6134368127794027]","[0.03554656284588457, 0.03087637563652854]",0.060547294944180714,0.055032842986872485,"[[-1.0000030000000013e-06, -7.629029375822784e-06], [1.0000030000000013e-06, 7.684241417910282e-06]]",0.001967004173326845,0.0014917661990319177,0.06251429911750757,0.05652460918590441,9.8999997e-05,9.231575858208972e-05,1.7155523479460204,1.7766230288417315,0.061070680895711105,-0.63926811622941404,-0.5823035278011166,0.056964588428297436,1.7155522918687647,1.7827326884686381,0.0671803965998734,-0.63928494279655457,-0.57732841763294573,0.06195652516360883,1.7057458115439998,1.7776935553554964,0.0719477438114966,-0.6445624328176578,-0.5823038693252807,0.06225856349237713,1.7057393055681394,1.783809664881008,0.07807035931286865,-0.6458732239890047,-0.5760347945529035,0.06983842943610119
132,1.32,accepted,accepted,1.7417196641048951,-0.61343681277940276,0.034469811007215467,0.030015897782381906,1.700785376326301,1.7764949581826839,-0.64944916201553715,-0.58234512024414009,-1.0640377757501061e-09,1.2360335317895047e-09,-1.0639879739019525e-07,1.2359836770124788e-07,0.00050385891096137257,0.00027255806683752716,32,"[1.741719664104895, -0.6134368127794027]","[0.03554656284588457, 0.03087637563652854]","[1.735560633960794, -0.618364321199803]","[0.035438865822444675, 0.030460505685744835]",0.060262720966039456,0.05418941578466268,"[[-1.0000030000000013e-06, -7.610915407329158e-06], [1.0000030000000013e-06, 7.665322278019288e-06]]",0.001983909449946652,0.0015045758253098068,0.062246630415986125,0.055693991609972494,9.8999997e-05,9.233467772198072e-05,1.7095764859077407,1.7703338809972324,0.06075739508949174,-0.64373613070205893,-0.58769022498278722,0.056045905719271705,1.7095764346265667,1.776492962422507,0.06691652779594026,-0.64375151829304633,-0.58274732897139958,0.06100418932164675,1.6997052049202166,1.7714161017570251,0.07171089683680854,-0.649071372409914,-0.5876499282851025,0.06142144412481143,1.699698858746752,1.7775814780745907,0.07788261932783858,-0.6503496900814667,-0.5814441021931493,0.06890558788831735
